"INDICATOR_SEQ","PARENT_SEQ","AGENCY_NAME","INDICATOR_NAME","DESCRIPTION","CATEGORY","FREQUENCY","DESIRED_CHANGE","INDICATOR_UNIT","DECIMAL_PLACES","PERIOD_YEAR","PERIOD_MONTH","YTD_TARGET","YTD_ACTUAL","MONTHLY_TARGET","MONTHLY_ACTUAL"
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,11,99.36,97.82,99.36,98.71
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,12,99.36,97.87,99.36,98.52
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,1,99.36,98.49,99.36,98.49
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,2,99.36,98.46,99.36,98.42
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,3,99.36,98.34,99.36,98.04
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,4,99.36,98.34,99.36,98.44
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,5,99.36,98.37,99.36,98.46
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,6,99.36,98.42,99.36,98.67
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,7,99.36,98.48,99.36,98.82
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,8,99.36,98.54,99.36,98.96
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,9,99.36,98.58,99.36,98.94
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,10,99.36,98.65,99.36,99.27
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,11,99.36,98.68,99.36,98.95
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,12,99.36,98.72,99.36,99.13
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,1,99.36,99.18,99.36,99.18
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,2,99.36,99.06,99.36,98.93
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,3,99.36,99.16,99.36,99.35
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,4,99.36,99.21,99.36,99.36
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,5,99.36,99.24,99.36,99.37
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,6,99.36,99.28,99.36,99.43
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,7,99.36,99.29,99.36,99.40
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,8,99.36,99.31,99.36,99.40
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,9,99.36,99.32,99.36,99.44
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,10,99.36,99.33,99.36,99.41
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,11,99.36,99.33,99.36,99.35
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,12,99.36,99.27,99.36,98.60
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2014,1,99.36,98.88,99.36,98.88
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2014,2,99.36,98.48,99.36,98.04
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2014,3,99.36,98.69,99.36,99.08
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2014,4,99.36,98.86,99.36,99.37
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2014,5,99.36,98.91,99.36,99.08
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2014,6,99.36,98.93,99.36,99.03
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2014,7,99.36,98.96,99.36,99.15
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2014,8,99.36,98.97,99.36,99.04
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2014,9,99.36,99.01,99.36,99.33
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2014,10,99.36,99.03,99.36,99.15
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2014,11,99.36,99.03,99.36,99.09
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2014,12,99.36,99.04,99.36,99.12
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2015,1,99.36,97.88,99.36,97.88
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2015,2,99.36,97.81,99.36,97.74
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2015,3,99.36,98.09,99.36,98.60
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2015,4,99.36,98.33,99.36,99.04
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2015,5,99.36,98.45,99.36,98.94
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2015,6,99.36,98.48,99.36,98.65
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2015,7,99.36,98.60,99.36,99.27
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2015,8,99.36,98.68,99.36,99.21
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2015,9,99.36,98.76,99.36,99.47
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2015,10,99.36,98.82,99.36,99.36
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2015,11,99.36,98.88,99.36,99.43
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2015,12,99.36,98.92,99.36,99.36
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2016,1,99.36,97.32,99.36,97.32
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2016,2,99.36,98.27,99.36,99.25
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2016,3,99.36,98.69,99.36,99.49
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2016,4,99.36,99.43,99.36,99.43
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2016,5,99.36,98.95,99.36,99.26
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2016,6,99.36,98.98,99.36,99.15
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2016,7,99.36,98.96,99.36,98.82
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2016,8,99.36,99.00,99.36,99.26
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2016,9,99.36,99.04,99.36,99.39
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2016,10,99.36,99.07,99.36,99.36
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2016,11,99.36,99.10,99.36,99.42
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2016,12,99.36,99.10,99.36,99.08
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2017,1,99.36,99.20,99.36,99.20
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2017,2,99.36,98.74,99.36,98.25
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2017,3,99.36,98.67,99.36,98.54
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2017,4,99.36,98.81,99.36,99.25
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2017,5,99.36,98.91,99.36,99.28
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2017,6,99.36,98.94,99.36,99.09
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2017,7,99.36,98.96,99.36,99.11
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2017,8,99.36,98.95,99.36,98.89
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2017,9,99.36,98.98,99.36,99.23
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2017,10,99.36,99.01,99.36,99.27
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2017,11,99.36,99.04,99.36,99.31
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2017,12,99.36,99.00,99.36,98.58
374922,374903,"NYC Transit","Gun Hill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2018,1,99.36,98.64,99.36,98.64
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2008,1,99.40,99.58,99.40,99.58
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2008,2,99.40,99.46,99.40,99.32
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2008,3,99.40,99.45,99.40,99.45
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2008,4,99.40,99.48,99.40,99.56
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2008,5,99.40,99.50,99.40,99.56
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2008,6,99.40,99.45,99.40,99.24
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2008,7,99.40,99.45,99.40,99.43
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2008,8,99.40,99.46,99.40,99.49
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2008,9,99.40,99.46,99.40,99.47
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2008,10,99.40,99.46,99.40,99.51
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2008,11,99.40,99.47,99.40,99.52
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2008,12,99.40,99.47,99.40,99.48
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2009,1,99.40,99.39,99.40,99.39
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2009,2,99.40,99.36,99.40,99.33
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2009,3,99.40,99.35,99.40,99.32
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2009,4,99.40,99.37,99.40,99.44
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2009,5,99.40,99.33,99.40,99.16
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2009,6,99.40,99.30,99.40,99.15
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2009,7,99.40,99.29,99.40,99.21
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2009,8,99.40,99.29,99.40,99.32
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2009,9,99.40,99.29,99.40,99.27
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2009,10,99.40,99.29,99.40,99.33
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2009,11,99.40,99.30,99.40,99.41
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2009,12,99.40,99.28,99.40,99.08
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2010,1,99.40,99.39,99.40,99.39
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2010,2,99.40,99.24,99.40,99.08
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2010,3,99.40,98.95,99.40,98.41
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2010,4,99.40,98.73,99.40,98.05
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2010,5,99.40,98.24,99.40,96.31
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2010,6,99.40,97.89,99.40,96.15
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2010,7,99.40,98.03,99.40,98.79
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2010,8,99.40,98.08,99.40,98.44
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2010,9,99.40,98.60,99.40,99.14
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2010,10,99.40,98.64,99.40,98.93
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2010,11,99.40,98.69,99.40,99.17
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2010,12,99.40,98.28,99.40,97.65
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,1,99.36,97.36,99.36,97.36
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,2,99.36,97.64,99.36,97.95
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,3,99.36,97.81,99.36,98.12
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,4,99.36,97.93,99.36,98.31
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,5,99.36,97.94,99.36,97.97
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,6,99.36,97.97,99.36,98.10
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,7,99.36,98.01,99.36,98.24
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,8,99.36,97.99,99.36,97.90
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,9,99.36,98.02,99.36,98.26
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,10,99.36,98.04,99.36,98.21
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,11,99.36,98.09,99.36,98.54
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2011,12,99.36,98.13,99.36,98.60
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,1,99.36,98.66,99.36,98.66
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,2,99.36,98.60,99.36,98.54
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,3,99.36,98.76,99.36,98.65
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,4,99.36,98.76,99.36,99.17
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,5,99.36,98.82,99.36,99.08
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,6,99.36,98.91,99.36,99.35
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,7,99.36,98.99,99.36,99.46
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,8,99.36,99.06,99.36,99.50
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,9,99.36,99.10,99.36,99.51
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,10,99.36,99.13,99.36,99.37
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,11,99.36,99.15,99.36,99.36
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2012,12,99.36,99.17,99.36,99.42
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,1,99.36,99.45,99.36,99.45
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,2,99.36,99.28,99.36,99.10
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,3,99.36,99.31,99.36,99.37
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,4,99.36,99.35,99.36,99.46
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,5,99.36,99.37,99.36,99.44
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,6,99.36,99.37,99.36,99.41
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,7,99.36,99.34,99.36,99.17
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,8,99.36,99.34,99.36,99.35
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,9,99.36,99.35,99.36,99.40
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,10,99.36,99.34,99.36,99.27
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,11,99.36,99.35,99.36,99.42
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2013,12,99.36,99.31,99.36,98.88
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2014,1,99.36,98.60,99.36,98.60
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2014,2,99.36,98.53,99.36,98.46
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2014,3,99.36,98.70,99.36,99.01
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2014,4,99.36,98.88,99.36,99.41
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2014,5,99.36,98.97,99.36,99.34
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2014,6,99.36,98.99,99.36,99.12
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2014,7,99.36,99.04,99.36,99.34
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2014,8,99.36,99.07,99.36,99.22
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2014,9,99.36,99.10,99.36,99.37
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2014,10,99.36,99.13,99.36,99.37
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2014,11,99.36,99.14,99.36,99.24
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2014,12,99.36,99.15,99.36,99.30
374923,374903,"NYC Transit","Michael J. Quill Depot - % of Completed Trips","The percent of total scheduled bus trips completed","Service Indicators","M","U","%",2,2015,1,99.36,98.05,99.36,98.05
